NewsId,Comment,Sen,Con,lat,long
32,No one will be in his flat on February 14 if he does not burn today. Batting carefully considering his own flat business,neg,1,23.52,89.47
32,I do not know what to do with ...,neg,1,23.52,89.44
32,"I could see that he did not play such a shot at that time. I think that when Bangladesh was called to play in the morning, there was a lot of pressure. As if playing a game 99, it was the same at that time. The departure of Bangladesh was the same at that time. After passing the session session, there was no such pressure. After that Liton and Mominul's game only. Liton should have 100.",neg,1,23.52,89.41
32,"Liton or domestic league regularly spreads!
What we spread in the light, we have seen in BPL.
Liton's teammates can not tell how long Liton was fifty!",neg,1,23.52,89.38
32,"He's a class.....absolute pure class!!!!
no doubt!!!.

..hope..... be continued!",pos,1,23.52,89.35
32,The people who responded with Liton were eligible for the answer. But sorry for not getting the century.,neg,1,23.52,89.32
32,"It is not good to have a match outside of this process. The writing that Liton Kei Nia wrote, is a bullock",pos,1,23.52,89.29
32,"Let's say that those who do not know about the Liton Das player, they will comment backwards, but I have kept the news of BD cricket very long ago. Now, Liton is a genuine player, but he knows why he lost to himself.",neg,1,23.52,89.26
32,"Liton is the most classical past master of the current Bangladesh team; his shots are perfect and charming, not very talented, but his luck in international cricket is bad.",pos,1,23.52,89.23
32,One of best supportive innings in Test cricket indeed.,pos,1,23.52,89.2
32,"You're more dancers, once you get to the ground from the sky, then send it to the sky with rocket launchers.",neg,1,23.52,89.17
32,"Liton Das confirmed that he is in the team for the next 10 Tests with an innings.

Congratulations Liton
Hang the lock on the flats this time.
Do not need to go, the team is sure?",neg,1,23.52,89.14
32,The first light is not so leaped. He is going to reverse the next match. He next recorded his next match score. He is Sir Liton's government.,neg,1,23.52,89.11
32,"Hmm. Once in the 90s, in the jinn, it is again called the Hawk-Dak ...
After that, said, Walden Fazal. I can hope to give the ashes to rice ...",pos,1,23.52,89.08
32,"I do not understand so much. I do not understand why Bhatti ... Liton Das or Enamul, Imrul ... It should be appropriate to take a finger on someone's talent by playing four or five matches, every player should be given the minimum 10-12 matches .. Nayat Razzaq, Tushar Imran, Like, match winner will have to be lost, look at Tamim,, because of this opportunity of Tamim, this is the best batsman of all time today.
This Tamim did not have a low storm in the entire country ... due to his opportunity today, in this high position, cricketers are being given opportunity, but Bal is the statement of Bari, because of the Fultu politics of BCB If the player gets a chance but he is not in the team thinking he can not play like himself. Do not forget that the world's best batsman, Sachin was also in the form of the year, where he was dropped E ....",neg,1,23.52,89.05
32,"If the century came back, the confidence of the return would be more multiplied. But it is not because of a wrong shot. However, we want Liton.",neg,1,23.52,89.02
32,"We are sorry to say that we are sorry and we will have to say sorry cricket analyst.
Liton's side or opponent, today he has saved the country's quality by playing well, thanks to his deserve.
He is a good player.",neg,1,23.52,88.99
32,"Even in the streets of Dhoni or Kahli, the police takes the pajar and do not play the tens of words in the public, those who have taken the rotten eggs tomorrow, today they will welcome the flowers. It has become coerced.",neg,0,23.52,88.96
32,"Liton Baal today
Okayake is throwing
It's okay. But okay
Bal Pekarna Khisi
Hopefully again
Let's face the shoe
Talladas Thukku Litadassa",neg,1,23.52,88.93
32,"Finally, Sir Liton Das played a good innings during his own needs and team! ...",pos,1,23.52,88.9
32,"Without any doubt, Liton has played an innings in the match today. But Bangladesh is now a team that will not be able to survive for more than a single match with a regular contribution.",neg,1,23.52,88.87
32,"After this great work, Liton goes to her flat and sleeps safely !!!
All the game is sure to play in the remaining life!",pos,1,23.52,88.84
32,Please click on the link button and click the cricket button on the & kmail; New batsman der maje soumya & liton onk protivaban something tader berthotai friend kv obak hoi. Asa kori tara desh k onk kico dibe. All the best Liton,neg,0,23.52,88.81
32,"#Litton's test average is not so bad 31.45. long way to go.... 
Classic batting",neg,1,23.52,88.78
32,oi pitch a ami bat korly o at least 50 kortam ... Sir liton k he dhol pitanor kisu nai,neg,1,23.52,88.75
32,"He has played a lot of criticism for what he has played badly in the past..It is a little better for someone to take a look at it and talk about giving him a flat home ... how are you awkward Bengalis? It's a good game today. It's been playing at the right time. Good Luck #Liton,",neg,1,23.52,88.72
32,"Tamim also talked a lot of times today that he is getting a chance for uncle and now? Actually there are some people who do not understand anything,",neg,1,23.52,88.69
32,"Liton Das played well. If you can play as per his ability, you can do a lot. Actually his fate is bad.",neg,1,23.52,88.66
32,He should prove himself to himself before. All bad names will go away if they are playing well.,neg,1,23.52,88.63
32,"Liton has been playing for the national team for two years. This is the first time he has given something to the team, which is to be remembered. Now he does not need to send him to Mars to send him to the planet. If you can write something for this continuity, then keep it.",neg,1,23.52,88.6
32,"I have not seen Brian Lara or Sachin playing, but, I've seen the Liton's case..and the most fascinating innings. You have a lot of heresy in the sun, but you can go ahead, you can see the shadow of Sachin!",pos,1,23.52,88.57
32,"When a player plays well, you can send someone to your family if you are listening to the flats instead of getting the Bahasa.
Huff team",pos,1,23.52,88.54
32,"Reduce fame / play twenty matches and oil starts firing on one or the other. If they are not given opportunity / opportunity, then there will be no genius only. Bangladesh is no longer the reflection of Kenya and Zimbabwe. Bangladesh is now emerging power / experiment There is no time / when the better play should be in the team / this game is now with the emotional support and love of Bangladesh /",neg,1,23.52,88.51
32,"Liton Das, I just heard it, did not see the game so long. It was not enough to score 94 runs, but what was needed was that six runs can be taken by keeping the head cool of the hero to hit six runs, as it is a Test match.",neg,1,23.56,91.6
32,"Liton might have saved the standard by running such a simple pitch. However, to identify the species, he must show more solid mentality on the hard pitch. Liton will have to congratulate him for his contribution to the Test draw.",pos,1,23.56,91.57
32,"Today, Dancing started with Liton. The time that Sabbir will not take, the majamakea will not take place. It has a guarantee. Nacho Bangali dance. Take the lift up and dance ....",neg,1,23.56,91.54
32,"There is always a sir in the Bangladesh team. There was a good luck, now Liton is good. They are the quota player.",pos,1,23.56,91.51
32,"Liton is a perilous player! No one wants to know and play, yet there is an invisible force in the team, like a dog.",neg,1,23.56,91.48
32,"Hey, he will play 50 more matches well, but there will not be much for the team, because Shahriar Nafees has not got anything else according to the amount he has got.",neg,1,23.56,91.45
32,This is the end Pakapakta is the place to play for the next matches. Where did the selectors go?,neg,1,23.56,91.42
32,Playing well 1 overturned everything. I think he is responsible for not winning the match.,pos,0,23.56,91.39
32,"Cyclone journalism started with ballet!
In a match of life, playing a little bit of the game is not hurt!
In the Hindu quota this year after killing the people of Bangladesh, the money was not hurt!",neg,0,23.56,91.36
32,"The people who have lied to Lila sir before those people who are now praising Liton and praising Liton Sir when the time is bad, these people will again slap
This is the practice of our crazy cricket fan .........",neg,1,23.56,91.33
32,"7 Tests 11 Innings 3 Fifties Best 94, Total Run 348, Average 32 But the comments seem like Liton has 100 Tests! Scholars do not know that Mushfiq got the first Fifth in the 19th Test.",neg,1,23.56,91.3
32,ebar ssc te bangla 1st part mcq 26 r second part mcq 8.eta ki pass mark asbe.plz kew janale khusi hobo.,neg,0,23.56,91.27
32,"The comments of some people seem to have spoiled the team with a lot of matches, saved one match while playing well.",neg,1,23.56,91.24
32,"Liton has played matches! Instead of playing a goat's kid, he played a lot better than that.",neg,1,23.56,91.21
32,Put Livan in the team forever. The maiden of the slave and plays the good of the village.,pos,1,23.56,91.18
32,Brother has nothing to eat so happy. It is Liton Das playing an innings that means the next 10-match ticket is being cut.,pos,1,23.56,91.15
32,"Vai liton borabor e valo knife game for free ... something like something with ...
O hoto duck out out oita nia ninduk ra ektu besi boila felse .... Vai ...
100 korle ...
Download thakben ...
Ar duck has out hoila gali diben ...
Aita kmn hoia gelo with ...
No desh dining ...
Harleo ai player gulo diner jitleo hour .....
Ar haar jit thakbai vai ....
Akbar vaabsen ...
Goto koek bosor age Bangladesh jitto bosor 2 / 1ta match ...
Ar akn shob match and pray jita ....
What do you think?",neg,1,23.56,91.12
32,"It's the contribution of Ghazan Sujon, the bull Lord Liton Dash may have faded a lot!",neg,1,23.56,91.09
32,"Liton is playing for the national team for two years. This is the first time he has given something to the team, which is to be remembered. Now he does not have to send oil to the planet and send it to Mars. Write some for this continuity.",pos,0,23.56,91.06
32,"In the first innings of a single innings, Sir Alfred Liton gave a legend to Kumar Das! However, this innings of the Sir convincing the next 10 matches!",neg,1,23.56,91.03
32,"An innings that did not have to be seen to show the dancers was needed for his career, otherwise he would have gone to the dustbin in the next match.",neg,1,23.56,91
32,"Liton hero became an actor in an innings, and when he made villains, they know it. By the way the innings were very timely and effective. So thanks Liton Das Carry on.",pos,1,23.56,90.97
32,What will the repressors reply? He can not find his own existence. 36 years in the test once 90+ the whole time? How many Sri Lankan batsmen have scored hundreds and half centuries in this field? Liton should not be an international match.,neg,1,23.56,90.94
32,Tapaah dada khan ai aan gan gun tho aur desh ... bolen apni bujen ke lalon dash ki aamon ke liye ke liye ke liye ke liye ji nea apni aur gola bana korsen .... shudu koar nahin johota thokok r na thakok ... aber gola baji korben ..... ai hoilo apnra,neg,1,23.56,90.91
32,Liton congratulations. But there is no reason to be so excited. The performance is praised on the batting pitch but not too big. She has to be consistent. I wish him success.,neg,1,23.56,90.88
32,"If you do not play well, it will not be good to play 50 matches in one match. If you can play such a bud, then I will be able to play my 8th birthday and 50. This is not something unusual .... How big is he (player) ... He should prove that he is waiting for a player ....",pos,1,23.56,90.85
32,"Miraz has been given an orange flat in the game.
I demand the emphasis,
Liton will have to pay flats this time.
My appeal to the nation is about this.",pos,1,23.56,90.82
32,"Liton's supporters are skipping around from the pit of a lion, because Liton is playing well ... talk to them for a while, ready to go into the hole, do not skip. There is no confirmation when he plays well. The words are bad but it is real ... Because we saw Liton game so long ...",neg,1,23.56,90.79
32,"How many matches did he have to play well?
ÿIf you get so much opportunity, others play better.",neg,1,23.56,90.76
32,"If a plain boy in the field of our village gives 20 match time, he will not be happy with one match.",pos,1,23.56,90.73
32,"There is also a hundred of Abul Hasan of Bangladesh playing a match well so there is nothing to jump!
Liton's name has not yet been added to the Century!
Insha Allah will be in four or five years.
May be the national team elephants with the ability to pray.",pos,0,23.56,90.7
32,"The salaried journalist of Salar Bangla, who thinks he is playing a match well, that is the amount of money they take. If they do not play well, why do they need to keep them in the team?",neg,1,23.56,90.67
32,"Do not play well, I can not say it well today. I do not want to keep it consistently. If you can not change the rules, no one is outside the rules.",neg,1,23.56,90.64
32,"Good luck in the national team to play well. Lac helps him a lot while playing in the league, Butt does little to do in the national team. However, he is the Confident Player. best of luck",pos,1,23.56,90.61
32,Ak innings valo kore sob ultie pello naki.... catch mis korce oitar ki hobe,neg,1,23.56,90.58
32,"There was nothing to jump so much, the competent partner Mominul was there.
Mominul is out of 94 after Fakka ????",neg,1,23.56,90.55
32,There is nothing to be able to give so much praise to the Sri Lankan telenders that runs on such a batting pitch.,pos,1,23.56,90.52
32,"After 20 matches, no play is good, only then the Prothom-alo praises them.",neg,1,23.56,90.49
32,"Air gave a little less good! Liton Das got the chance that if a son of a para had such an opportunity, he would have done better than Liton. One Liton Liton and many of the team is being suspended by the Cricket Board! Whatever he plays, he is proud of us as a Bengali cricketer and best wishes. So again we say that the oil is better than the head line can make respect! Fad",pos,1,23.56,90.46
32,"Liton Das gets a chance from the Hindu quota, in the team, playing 1 match better, for now he will play 10 matches because, say, the Bangladesh team,",neg,1,23.56,90.43
32,Valo khellei oiling hoy ghee die r ektu kharap holei 14 gusti uddhar. ...... emon ta dorkar nai. .....,neg,1,23.56,90.4
32,"liton moto valo batsman and ..
valo wicket keeper has ..
bd r sobcheye kharap batsman der 1 jon ..
they will be trying to pitch your pura batting pitch tsilo your valo bat korse ..
liton moto bowl batsman with",neg,1,23.56,90.37
32,Baler Batsman... Atto Match khelle bowler o batsman hoye jay.,neg,1,23.56,90.34
32,Liton is doing well. He does not eat meat. He has been given many opportunities. After so much time. Today you are very happy to be 98 Prothom-alo do you clear his song It's not right to sing,pos,1,23.56,90.31
32,One can not answer the criticism of Fir Jiban's 94 in the Test career. If there were 2/1 century in the full test career then some of the condemned people could have replied.,pos,1,23.56,90.28
32,"Even ten years of posting, there is no problem. This innings with the oldest quote! Wow",neg,1,23.56,90.25
32,"If you do not play well after fear of losing the next test, if you do not say that in 94 hours, you will be able to kill six in the 94",neg,0,23.56,90.22
32,"There is nothing to write about bullock.
A match and did not do well in one innings. There is nothing compared to the chance he got.",neg,1,23.56,90.19
32,"What does the brother have to show here? After 15/20, one game can be good. Regularly good if you say okay.",pos,1,23.56,90.16
32,"Liton Das is very talented, there is no doubt in it. Everyone has a bad time in the evening. Only now is waiting to prove himself.",neg,1,23.56,90.13
32,Yesterday Liton showed his own game. Carry on and wish u all da best.,pos,0,23.56,90.1
32,ki amon ahamori korse ?? Did they beat a pitch a pretty run korte and did they beat batsman that he had a hole in the rock? still bolbo bolt or batting a onek anoti korte hole bule gele cholbe na tamim shaqib mushfik akdine bhalo batsman hoyni .. tai mr liton kumar das ke aro bhalo darabahik batting korte hobe,pos,1,23.56,90.07
32,I have been doing so much time and have not been able to do anything. And one thing that is very happy in Bangladesh.,pos,1,23.56,90.04
32,"???? Hero ????? 0  ....    Bangladesh Needs regular performer like Mominul,Shakib,MH,MF,Tamim,Fizz",neg,1,23.56,90.01
32,That way 94 is 150 normal. Our problem is that we are satisfied with a little bit. We are not professionals. She is one of the national team players to understand it and it's us.,neg,0,23.56,89.98
32,"What will I write, brother, all you wrote,
Only the selectors of Bangladesh can give opportunity to people like Liton
Where hundreds of crores of crores did not bother to chew on the chest and hit the chest in the chest by mixing it with twenty-two yards in the life of his life. He is none other. Our pride snowflake is not the place for the test in the national team,
The place is,
Liton Kumar Das
Sohan
Sabbir
Sanjamul
Tanvir
Shubashis
Happy Home

In this modern era, players like Lytton can not find one,
People who do not play cricket today, like Japan and Korea, there is no place for Liton in the national team,
After playing one hundred matches in this era, after scoring two figures in one match, Patal Kumar Das is not a player, nor does he miss the stumps, but he will not even have to score in 10 matches.",neg,1,23.56,89.95
32,Why commented yesterday that Liton Das will run 50+ runs on the 5th day of today (today). There were 94 runs there. My 100+ runs should be commented Congratulations Liton Das for responding to criticism.,neg,1,23.56,89.92
32,Liton Das oi ak iningse Bali kelce. Jodi taminor motorcycle kelto. Taile protomalo monehoy litondas face ar Juno news petona,neg,1,23.56,89.89
32,"Hah hah hah
How many innings are playing together,
And there are 50/100 in it?
Can you tell me?
Then you can understand the good evil.

He's in a quota",pos,1,23.56,89.86
32,A match bal sira tal diya laise ... hayer terrible (journalist),neg,1,23.56,89.83
32,Liton balayar khaylouar white match balo korlay 10 meatch kharlayp khaylay ar sommoy imrul sabbier arato raygolaar kharaap khaylay,neg,1,23.56,89.8
32,"___ ___ ___ ___ 0 . . . If you are interested in it, please do not hesitate to contact me ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",neg,1,23.56,89.77
32,Liton thanks today.,neg,1,23.56,89.74
32,"Liton new He'll have to give time.
Tamim, Mushfiq did not come in today's place playing 5/10 matches.
They had many deficiencies. Tamim could not play quality spin balls. Today he is the champion to play Mushfiqq quality pace, direct bold was regular, Butt has no gaep today. It took time. Shakib Tamim Mushfiq Riyad of Liton Mosaddeksoumya Miraz Next Generation They should be brave if they make a few matches bad but not give up. Otherwise, we will be going to retire at the same time with a very bad time for us, Surek Tamim, Mushfiq Riyad. Who will catch the party's rolling ???",pos,0,23.56,89.71
32,gold valo technique. but negligence is karone run pay with. ektu good holei se onk valo batsman hote parole amr amr bollywood.,pos,1,23.56,89.68
32,"Sir Liton Das should be declared the number 1 batting test, the application is to the ICC",neg,1,23.56,89.65
32,"Liton Kumar Das is a potentially talented daring player. His name will be one of the best batting lists in Bangladesh
............",pos,1,23.56,89.62
32,Liton is the best liton bd future caption,pos,1,23.56,89.59
32,"Liton Das, my wealth player, can bat at such a batting wicket, which wickets like Mustafiz bat better. Unless the Bangalis do not understand anything, the treasure",neg,0,23.56,89.56
32,"Brother Sahibera Liton brother is not able to score a century today, but he will have to say that he is good luck, but for this innings he will not be able to flip the next 5 tests. On the other hand, India's Nayar had done 300 in the fastest Test against England but could not score consistently, it was still absent from the series, but if someone of our country was 300, then it would not have to worry about him and his career. This one He could have played all the jiban by playing innings. This is our country
The difference between another country.",neg,1,23.56,89.53
32,One good  innings and all started praising,pos,1,23.56,89.5
32,Liton 6 mere century korte gelo mone holo jeno innings er last ball keu ki ektu explain korben oi ball 6 jodi hoto taholei lav hoto jokhon dol biporjoi porese,neg,1,23.56,89.47
32,"Brother dropped the praise of this Baal. Bad play, you would have left the sixth of his tribe worshiping him.",neg,1,23.56,89.44
32,tmr jiggi baiup 2000 match khelle bhule 2 match match century para sondeho acheeee ... baler kheloar tar cheye parichay ke baay dia ji pichi gura polara khelee hajar ghalo hi,pos,1,23.56,89.41
32,"Actually, what will the supporter say about ...... When the wings took place ..... when the ablate supporter said that they would start the flat business .... But sadly it was not the case .......",neg,1,23.56,89.38
32,"Yellow Media Ebony Child,
Definitely condemn any person.
If someone karapera karapera him
Something has to be heard.
Play the karaoke game well.
So say something.",pos,1,23.56,89.35
32,"Because of the media of Bangladesh players are such. Play a match well with her head and dance. And the empty bread man, Sangakkara star clown in the mix, like the star of the star, the queen could not meet before. What is the need to strip so much before?",neg,1,23.56,89.32
32,"Our media !! If someone plays a match well then it does not take time to pick them up in the sky, and if someone plays a bad game, they will not hesitate to pull him down.",neg,1,23.56,89.29
32,There are some boards that are unnecessarily lamenting Liton Das.,neg,1,23.56,89.26
32,"If somebody wants to say that Abal Mominul and Liton have taken 80% of the time when the team has won the match, then there is no name in the ball. They do not have anything to do except after the chase.",neg,1,23.56,89.23
32,94 is quite enough for him to be selected for the next test and ODI series.,neg,1,23.56,89.2
32,"The team was losing control due to the catch of Liton, from which Mominul Haque pulled the team from there.",neg,1,23.56,89.17
32,"If you play a match well, there is nothing to do with the game of ten match bad game, pagol naki o kono cricketer holo",neg,1,23.56,89.14
32,"In a hahah jiban 92, Liton Das has compiled a slap in the form of a slap, and some rumors have started with that and the leftover laughs the brother, if he scored 40-50 or 30-40 runs per match, he would be better player. It was not news of Lankan who scored a hundred in two innings as the number of all-rounder Mohammad Amin was 9 52 after 5 years.",neg,1,23.56,89.11
32,"There is no profit if the series is not consistent, do not say 100/200 will be 30/40 per match. If the wicket does not come away, if you do not do hattu kapale and urine to bat",neg,1,23.56,89.08
32,"Liton is the first light maker, so he has shown in the first light, how the first light journalists have to call their father.",pos,1,23.56,89.05
32,"Salah may be the first time, but, the news of Mominul does not have any information about Liton",pos,1,23.56,89.02
32,"Liton Das will play or who will play?

ÿAgakata can not cheat, drink urine of urine and drink in the field ??????",neg,1,23.56,88.99
32,Sir Liton Das has won the World Cup for the betterment of Das 94. The only cricketer who has got the chance to win the title is Ranch.,neg,1,23.56,88.96
32,Palm-plate first light again,pos,1,23.56,88.93
32,## Sabas Liton Das .... Love u from India ????,pos,0,23.56,88.9
32,"Liton has a lot of batting, but he's more patient.",pos,1,23.56,88.87
32,His flat,neg,1,23.56,88.84
32,Litoner flat is real,pos,1,23.56,88.81
32,Liton's century would have been better.,neg,1,23.56,88.78
32,Balsel one day with dry game Prothom came up like a paura,neg,1,23.56,88.75
32,Well written brother. Good. ??,neg,1,23.56,88.72
32,Liton has understood the weather in Chittagong !!!,neg,1,23.56,88.69
32,"If another good innings is played, then the captain, then the captain will hear.",pos,1,23.56,88.66
32,Do not waste too much oil and let the ballad play for some time.,neg,1,23.56,88.63
32,Liton's story is just flat,neg,1,23.56,88.6
32,Well enough to talk Congratulations,neg,1,23.56,88.57
32,"The series should be Liton
Hopefully everyone will love him as Tamim",pos,1,23.56,88.54
32,Player of the media !!!,neg,1,23.56,88.51
32,"Yes,,he need.",neg,1,23.6,91.6
32,good luck liton das,pos,1,23.6,91.57
32,And an ass player will be a donkey all the time,neg,1,23.6,91.54
32,Pala tree's two-and-a-half feet.,neg,1,23.6,91.51
32,"#Halar poo addmin !!
10-match Khara dog 1-match light corlei bal Palai dey na ??",neg,1,23.6,91.48
32,"It's not good to play one match well
After that and want to run",pos,1,23.6,91.45
32,In the team for 2018 Sakamoto !!,neg,1,23.6,91.42
32,This is a match in the Bengali play Bal and the head dancing with the head,neg,1,23.6,91.39
32,"Bangladeshi 9% Manu is a bolchi, or aromat arokom bolben. stamping miss korea sheai aader harer dikea geasea.obbossho at dekben na.dekben ki beabe? jaygay here Muslim player holea obbossho bar bar first innings er khota tai repeat korthen.",neg,0,23.6,91.36
32,"Hey Babe Liton's lack of fan foil, all the Aai Hotel Karasaji ????",neg,1,23.6,91.33
32,Bating pitch a 94 eta dekhiye arO 4/5 match khaoa jabe ?????? claps,neg,1,23.6,91.3
32,Jhuton Sarker u r absolutely r8.,pos,0,23.6,91.27
32,Liton is a very good batsman but he needs to be more patient,pos,1,23.6,91.24
32,"Sir Liton Kumar Das gets ""Wisdom"" Award!",neg,1,23.6,91.21
32,The people of the unprotected people are forced to reply. Sabas.,neg,1,23.6,91.18
32,Hayera Bukha Chudara hita match is a good oil to kill oil so that O,pos,1,23.6,91.15
32,Liton needs to be counciled. For increasing mental energy.,pos,1,23.6,91.12
32,"94 can play 10 more matches, does he have any consistency ???",neg,1,23.6,91.09
32,There was no need to miss the ball as a ball like a ball.,neg,1,23.6,91.06
32,"There is no qualification to be a big batsman, no one knows what to play,",neg,1,23.6,91.03
32,You are actually the team of hijra (the Prothom-alo).,neg,1,23.6,91
32,Do you have FLT a notu keo aschilo treatment ... ??,neg,1,23.6,90.97
32,Played sawime,neg,1,23.6,90.94
32,We want him to do well,neg,1,23.6,90.91
32,Bal Player,neg,1,23.6,90.88
32,"The only act of 100 korbs, Sedin Boylen,",neg,1,23.6,90.85
32,right,pos,0,23.6,90.82
32,Thanks Liton sir.,neg,1,23.6,90.79
32,After 40 months after Baal Palaich,neg,1,23.6,90.76
32,"When Liton is playing 50 innings before, Liton does not know himself.",neg,1,23.6,90.73
32,Liton's flat is locking on the door.,neg,1,23.6,90.7
32,"I can not be a cricketer when playing well in an innings, Kumari Das is my hairstyle.",pos,1,23.6,90.67
32,"Liton Flats Live Sometimes It Is ??
Most of them have been caught. ??",neg,1,23.6,90.64
32,"Liton Kumar Das, Mominul Haque, can not play, ????",neg,1,23.6,90.61
32,Liton will learn how to play well cricket consistently,pos,1,23.6,90.58
32,Now let's take episode with Liton. Be declared hero,neg,1,23.6,90.55
32,That's why Sir Liton is the best player of the game because of today's game.,pos,1,23.6,90.52
32,It seems like some journalists skip that Liton Das won the Nobel Prize.,neg,1,23.6,90.49
32,Liton's today's runs should be kept in the national museum ??,neg,1,23.6,90.46
32,liton kumar is nothing player.....!,neg,1,23.6,90.43
32,"Got started, oil, killed",neg,1,23.6,90.4
32,"Liton's name, why should you remember the empty linen flat?",neg,1,23.6,90.37
32,"Many cricketers in Bangladesh
Comments like lovers and fanatics. Which is sad ..",neg,1,23.6,90.34
32,"The pitch that runs and runs, I can also do 200 +.",neg,1,23.6,90.31
32,"The time is not enough to talk, criticize, can be criticized!",neg,1,23.6,90.28
32,"In one voice blue.
And do not play for a long time",neg,1,23.6,90.25
32,"Shabas Liton, come forward. You and Soumya are the future of Bangladesh",neg,1,23.6,90.22
32,There is nothing shown. The question of his own existence has to turn around.,neg,1,23.6,90.19
32,"Sir Liton, you go ahead! The whole nation is next to you!",neg,1,23.6,90.16
32,"Two consecutive centuries, Muminul Haque wrote something about. Liton zero to Mamunul",neg,1,23.6,90.13
32,Admin Brother gave Liton's flat address. : D,neg,1,23.6,90.1
32,permanent  for next 1 year,neg,1,23.6,90.07
32,"In future, like batting",neg,1,23.6,90.04
32,E wicket 96 Bappar No ..... When I saw Mirpur,neg,1,23.6,90.01
32,welcome Liton the,pos,1,23.6,89.98
32,Has started,neg,1,23.6,89.95
32,ODIs> Liton flats <Play Muminul in place.,pos,0,23.6,89.92
32,Itching started ...................... will continue for some time ..................,neg,1,23.6,89.89
32,Waiting to see how long this light is used in the first light.,neg,1,23.6,89.86
32,It was all done if one match was good. Azab News is also the first in the light of Mathan,pos,1,23.6,89.83
32,Snow Imran's younger brother .... !!!!,neg,1,23.6,89.8
32,Liton I got a lot of candy stuffed,neg,1,23.6,89.77
32,If Bradman is sir then Sir Liton Kumar Das and what is less?,neg,1,23.6,89.74
32,Sports Reporter has become a poet - Fawl Analysis,pos,1,23.6,89.71
32,"Liton Mama is very good playing, so favors, and greetings from ours, ???",pos,1,23.6,89.68
32,!r,neg,1,23.6,89.65
32,Playing a match,neg,1,23.6,89.62
32,"Hey beata silent. If a match is good, then forget everything.",pos,1,23.6,89.59
32,It is difficult to understand how much 3 fifties playing 27 innings in total,neg,1,23.6,89.56
32,Akta download player ...,neg,1,23.6,89.53
32,1 match vlo khellei light player hoa Jaina.,neg,1,23.6,89.5
32,Give Liton Das a leakage on your first page.,pos,1,23.6,89.47
32,Hindu Kota Player's first success. Good in one match with ten match bamboo.,pos,1,23.6,89.44
32,What is the need for air?,neg,1,23.6,89.41
32,"Telling the media, stop killing oil !!",neg,1,23.6,89.38
32,"Nothing is better than the uncle, but the beginning and the end is good.",neg,1,23.6,89.35
32,"Played a match, seems to have won the Mahabharata ????",neg,1,23.6,89.32
32,Kiping and fad,neg,1,23.6,89.29
32,You can also It is not late to get late,neg,0,23.6,89.26
32,Everyone will have to surrender in every match.,neg,1,23.6,89.23
32,"If they play bad for you, win a match, then shake it in praise,",neg,1,23.6,89.2
32,"Wake up the media, you get it.",neg,1,23.6,89.17
32,How do you see it in the next match without a hakadak with one match?,neg,1,23.6,89.14
32,Brother oil 1 to less,neg,1,23.6,89.11
32,"One year later, his name is now Sir Liton Das for a match to play well",pos,1,23.6,89.08
32,liton kmn player sayta sa south africa proman krsa jkhana sby hotash krsa sakhana o onk valo krsa,pos,1,23.6,89.05
32,Liton Das today is worth the thanks.,pos,1,23.6,89.02
32,Sala sir ...,neg,1,23.6,88.99
32,Now it's just littanera kujate. Why then?,neg,1,23.6,88.96
32,The story could not have been that way ...,neg,1,23.6,88.93
32,,,,23.6,88.9
32,liton valo player nisondehe khali sojog pai na,neg,1,23.6,88.87
32,I think Musharraf Mashrafe Shakib would have won the match if there was a captain,neg,1,23.6,88.84
32,Hairstyle leiton,neg,1,23.6,88.81
32,Players should not give a brief press briefing when playing two matches,pos,1,23.6,88.78
32,Let Liton be a Muslim. ??,neg,1,23.6,88.75
32,The first light that is a fad player is the fable,pos,1,23.6,88.72
32,Baal News,neg,1,23.6,88.69
32,well played liton. hope its beginning.....,pos,1,23.6,88.66
32,"faltu ekta player,he is not perfect for national team",pos,1,23.6,88.63
32,Liton is bad playing well. But I love his short fame.,neg,1,23.6,88.6
32,Liton today showed his flat performance tie,neg,1,23.6,88.57
32,,,,23.6,88.54
32,,,,23.6,88.51
32,act faltu,neg,1,23.64,91.6
32,Liton took lease for two more years,neg,1,23.64,91.57
32,One has to prove itself. One match can play well. But it must be maintained continuously.,pos,1,23.64,91.54
32,liton ar mito sugok ami paile or thak a onek valo o khaltham ak match valo korle valo pleyer hoy na,pos,1,23.64,91.51
32,One Innings Delivered 15 Tickets Confirm Corollo,neg,1,23.64,91.48
32,"Well, if it's okay",neg,1,23.64,91.45
32,1 innings!,neg,1,23.64,91.42
32,Look at the eyes closed,neg,1,23.64,91.39
32,There is no cost to play 1 match better if playing 10 matches bad,neg,1,23.64,91.36
32,Mominul valo kelce bat kuno leka naikano dalalra bolo,neg,1,23.64,91.33
32,"9 out of 10 matches, laughing laughter!",neg,1,23.64,91.3
32,bal korlen ......,neg,1,23.64,91.27
32,This takes 3 years to run?,neg,1,23.64,91.24
32,"Oil spill started,",neg,1,23.64,91.21
32,"High performance
Tami Kajar Jinnis",neg,1,23.64,91.18
32,Liton got the money to play for two years continuously.,neg,1,23.64,91.15
32,"What has he torn,",neg,1,23.64,91.12
32,he halay khobos,neg,1,23.64,91.09
32,Manhare see the note Mona Hochte Liton A match save CORSE !!!!!!!,neg,1,23.64,91.06
