NewsId,Sen,Con,lat,long
23,neg,1,22.72,91
23,neg,1,22.72,90.97
23,neg,1,22.72,90.94
23,neg,1,22.72,90.91
23,neg,1,22.72,90.88
23,neg,1,22.72,90.85
23,neg,1,22.72,90.82
23,pos,1,22.72,90.79
23,neg,1,22.72,90.76
23,neg,1,22.72,90.73
23,neg,1,22.72,90.7
23,neg,1,22.72,90.67
23,pos,1,22.72,90.64
23,pos,0,22.72,90.61
23,neg,1,22.72,90.58
23,neg,0,22.72,90.55
23,,,22.72,90.52
23,neg,1,22.72,90.49
23,neg,1,22.72,90.46
23,pos,1,22.72,90.43
23,neg,1,22.72,90.4
23,neg,1,22.72,90.37
23,pos,1,22.72,90.34
23,neg,0,22.72,90.31
23,pos,1,22.72,90.28
23,neg,1,22.72,90.25
23,neg,1,22.72,90.22
23,neg,1,22.72,90.19
23,neg,1,22.72,90.16
23,neg,1,22.72,90.13
23,neg,1,22.72,90.1
23,neg,1,22.72,90.07
23,neg,1,22.72,90.04
23,neg,1,22.72,90.01
23,neg,1,22.72,89.98
23,neg,1,22.72,89.95
23,pos,1,22.72,89.92
23,neg,1,22.72,89.89
23,neg,1,22.72,89.86
23,neg,1,22.72,89.83
23,neg,1,22.72,89.8
23,neg,1,22.72,89.77
23,neg,1,22.72,89.74
23,neg,1,22.72,89.71
23,neg,1,22.72,89.68
23,pos,1,22.72,89.65
23,,,22.72,89.62
23,,,22.72,89.59
23,,,22.72,89.56
23,,,22.72,89.53
23,,,22.72,89.5
23,,,22.72,89.47
23,,,22.72,89.44
23,,,22.72,89.41
23,,,22.72,89.38
23,,,22.72,89.35
23,,,22.72,89.32
23,,,22.72,89.29
23,,,22.72,89.26
23,,,22.72,89.23
23,,,22.72,89.2
23,,,22.72,89.17
23,,,22.72,89.14
23,,,22.72,89.11
23,,,22.72,89.08
23,,,22.72,89.05
23,,,22.72,89.02
23,,,22.72,88.99
23,,,22.72,88.96
23,,,22.72,88.93
23,,,22.72,88.9
23,,,22.72,88.87
23,,,22.72,88.84
23,,,22.72,88.81
23,,,22.72,88.78
23,,,22.72,88.75
23,,,22.72,88.72
23,,,22.72,88.69
23,,,22.72,88.66
23,,,22.72,88.63
23,,,22.72,88.6
23,,,22.72,88.57
23,,,22.72,88.54
23,,,22.72,88.51
23,,,22.76,91.6
23,,,22.76,91.57
23,,,22.76,91.54
23,,,22.76,91.51
23,,,22.76,91.48
23,,,22.76,91.45
23,,,22.76,91.42
23,,,22.76,91.39
23,,,22.76,91.36
23,,,22.76,91.33
23,,,22.76,91.3
23,,,22.76,91.27
23,,,22.76,91.24
23,,,22.76,91.21
23,,,22.76,91.18
23,,,22.76,91.15
23,,,22.76,91.12
23,,,22.76,91.09
23,,,22.76,91.06
23,,,22.76,91.03
23,,,22.76,91
23,,,22.76,90.97
23,,,22.76,90.94
23,,,22.76,90.91
23,,,22.76,90.88
23,,,22.76,90.85
23,,,22.76,90.82
23,,,22.76,90.79
23,,,22.76,90.76
23,,,22.76,90.73
23,,,22.76,90.7
23,,,22.76,90.67
23,,,22.76,90.64
23,,,22.76,90.61
23,,,22.76,90.58
23,,,22.76,90.55
23,,,22.76,90.52
23,,,22.76,90.49
23,,,22.76,90.46
23,,,22.76,90.43
23,,,22.76,90.4
23,,,22.76,90.37
23,,,22.76,90.34
23,,,22.76,90.31
23,,,22.76,90.28
23,,,22.76,90.25
23,,,22.76,90.22
23,,,22.76,90.19
23,,,22.76,90.16
23,,,22.76,90.13
23,,,22.76,90.1
23,,,22.76,90.07
23,,,22.76,90.04
23,,,22.76,90.01
23,,,22.76,89.98
23,,,22.76,89.95
23,,,22.76,89.92
23,,,22.76,89.89
23,,,22.76,89.86
23,,,22.76,89.83
23,,,22.76,89.8
23,,,22.76,89.77
23,,,22.76,89.74
23,,,22.76,89.71
23,,,22.76,89.68
23,,,22.76,89.65
23,,,22.76,89.62
23,,,22.76,89.59
23,,,22.76,89.56
23,,,22.76,89.53
23,,,22.76,89.5
23,,,22.76,89.47
23,,,22.76,89.44
23,,,22.76,89.41
23,,,22.76,89.38
23,,,22.76,89.35
23,,,22.76,89.32
23,,,22.76,89.29
23,,,22.76,89.26
23,,,22.76,89.23
23,,,22.76,89.2
23,,,22.76,89.17
23,,,22.76,89.14
23,,,22.76,89.11
23,,,22.76,89.08
23,,,22.76,89.05
23,,,22.76,89.02
23,,,22.76,88.99
23,,,22.76,88.96
23,,,22.76,88.93
23,,,22.76,88.9
23,,,22.76,88.87
23,,,22.76,88.84
23,,,22.76,88.81
23,,,22.76,88.78
23,,,22.76,88.75
23,,,22.76,88.72
23,,,22.76,88.69
23,,,22.76,88.66
23,,,22.76,88.63
23,,,22.76,88.6
23,,,22.76,88.57
23,,,22.76,88.54
23,,,22.76,88.51
23,,,22.8,91.6
23,,,22.8,91.57
23,,,22.8,91.54
23,,,22.8,91.51
23,,,22.8,91.48
23,,,22.8,91.45
23,,,22.8,91.42
23,,,22.8,91.39
23,,,22.8,91.36
23,,,22.8,91.33
23,,,22.8,91.3
23,,,22.8,91.27
23,,,22.8,91.24
23,,,22.8,91.21
23,,,22.8,91.18
23,,,22.8,91.15
23,,,22.8,91.12
23,,,22.8,91.09
23,,,22.8,91.06
23,,,22.8,91.03
23,,,22.8,91
23,,,22.8,90.97
23,,,22.8,90.94
23,,,22.8,90.91
23,,,22.8,90.88
23,,,22.8,90.85
23,,,22.8,90.82
23,,,22.8,90.79
23,,,22.8,90.76
23,,,22.8,90.73
23,,,22.8,90.7
23,,,22.8,90.67
23,,,22.8,90.64
23,,,22.8,90.61
23,,,22.8,90.58
23,,,22.8,90.55
23,,,22.8,90.52
23,,,22.8,90.49
23,,,22.8,90.46
23,,,22.8,90.43
23,,,22.8,90.4
23,,,22.8,90.37
23,,,22.8,90.34
23,,,22.8,90.31
23,,,22.8,90.28
23,,,22.8,90.25
23,,,22.8,90.22
23,,,22.8,90.19
23,,,22.8,90.16
23,,,22.8,90.13
23,,,22.8,90.1
23,,,22.8,90.07
23,,,22.8,90.04
23,,,22.8,90.01
23,,,22.8,89.98
23,,,22.8,89.95
23,,,22.8,89.92
23,,,22.8,89.89
23,,,22.8,89.86
23,,,22.8,89.83
23,,,22.8,89.8
23,,,22.8,89.77
23,,,22.8,89.74
23,,,22.8,89.71
23,,,22.8,89.68
23,,,22.8,89.65
23,,,22.8,89.62
23,,,22.8,89.59
23,,,22.8,89.56
23,,,22.8,89.53
23,,,22.8,89.5
23,,,22.8,89.47
23,,,22.8,89.44
23,,,22.8,89.41
23,,,22.8,89.38
23,,,22.8,89.35
24,,,22.8,89.32
24,neg,1,22.8,89.29
24,neg,1,22.8,89.26
24,,,22.8,89.23
24,neg,0,22.8,89.2
24,pos,0,22.8,89.17
24,pos,1,22.8,89.14
24,pos,0,22.8,89.11
24,neg,1,22.8,89.08
24,neg,1,22.8,89.05
24,neg,1,22.8,89.02
24,neg,1,22.8,88.99
24,neg,0,22.8,88.96
24,pos,1,22.8,88.93
24,neg,1,22.8,88.9
24,neg,1,22.8,88.87
24,pos,0,22.8,88.84
24,neg,1,22.8,88.81
24,neg,1,22.8,88.78
24,neg,1,22.8,88.75
24,neg,1,22.8,88.72
24,neg,1,22.8,88.69
24,neg,1,22.8,88.66
24,neg,1,22.8,88.63
24,pos,1,22.8,88.6
24,neg,1,22.8,88.57
24,neg,1,22.8,88.54
24,pos,0,22.8,88.51
24,neg,1,22.84,91.6
24,neg,1,22.84,91.57
24,neg,1,22.84,91.54
24,pos,0,22.84,91.51
24,pos,0,22.84,91.48
24,neg,1,22.84,91.45
24,neg,1,22.84,91.42
24,neg,1,22.84,91.39
24,neg,1,22.84,91.36
24,neg,1,22.84,91.33
24,neg,1,22.84,91.3
24,neg,1,22.84,91.27
24,neg,1,22.84,91.24
24,neg,1,22.84,91.21
24,neg,1,22.84,91.18
24,neg,1,22.84,91.15
24,neg,1,22.84,91.12
24,neg,1,22.84,91.09
24,neg,1,22.84,91.06
24,neg,1,22.84,91.03
24,,,22.84,91
24,neg,1,22.84,90.97
24,neg,1,22.84,90.94
24,,,22.84,90.91
24,neg,1,22.84,90.88
24,neg,1,22.84,90.85
24,neg,1,22.84,90.82
24,neg,1,22.84,90.79
24,neg,1,22.84,90.76
24,neg,1,22.84,90.73
24,neg,1,22.84,90.7
24,neg,0,22.84,90.67
24,neg,1,22.84,90.64
24,neg,1,22.84,90.61
24,neg,1,22.84,90.58
24,neg,1,22.84,90.55
24,neg,1,22.84,90.52
24,neg,1,22.84,90.49
24,neg,1,22.84,90.46
24,neg,1,22.84,90.43
24,neg,1,22.84,90.4
24,neg,1,22.84,90.37
24,neg,1,22.84,90.34
24,neg,1,22.84,90.31
24,pos,1,22.84,90.28
24,neg,1,22.84,90.25
24,pos,1,22.84,90.22
24,neg,1,22.84,90.19
24,,,22.84,90.16
24,,,22.84,90.13
24,neg,1,22.84,90.1
24,neg,1,22.84,90.07
24,neg,1,22.84,90.04
24,,,22.84,90.01
24,neg,1,22.84,89.98
24,neg,1,22.84,89.95
24,neg,1,22.84,89.92
24,neg,1,22.84,89.89
24,neg,1,22.84,89.86
24,pos,0,22.84,89.83
24,neg,1,22.84,89.8
24,neg,1,22.84,89.77
24,neg,1,22.84,89.74
24,neg,1,22.84,89.71
24,neg,1,22.84,89.68
24,neg,1,22.84,89.65
24,neg,1,22.84,89.62
24,neg,1,22.84,89.59
24,neg,1,22.84,89.56
24,neg,1,22.84,89.53
24,neg,1,22.84,89.5
24,pos,0,22.84,89.47
24,neg,1,22.84,89.44
24,neg,1,22.84,89.41
24,neg,1,22.84,89.38
24,neg,1,22.84,89.35
24,neg,1,22.84,89.32
24,neg,1,22.84,89.29
24,neg,1,22.84,89.26
24,neg,1,22.84,89.23
24,neg,1,22.84,89.2
24,neg,0,22.84,89.17
24,neg,1,22.84,89.14
24,neg,1,22.84,89.11
24,neg,1,22.84,89.08
24,neg,1,22.84,89.05
24,,,22.84,89.02
24,,,22.84,88.99
24,,,22.84,88.96
25,neg,1,22.84,88.93
25,neg,1,22.84,88.9
25,neg,1,22.84,88.87
25,pos,1,22.84,88.84
25,neg,1,22.84,88.81
25,pos,1,22.84,88.78
25,neg,1,22.84,88.75
25,pos,1,22.84,88.72
25,,,22.84,88.69
25,pos,0,22.84,88.66
25,pos,0,22.84,88.63
25,neg,1,22.84,88.6
25,neg,1,22.84,88.57
25,neg,1,22.84,88.54
25,neg,1,22.84,88.51
25,neg,1,22.88,91.6
25,neg,0,22.88,91.57
25,pos,1,22.88,91.54
25,neg,1,22.88,91.51
25,neg,1,22.88,91.48
25,pos,1,22.88,91.45
25,neg,1,22.88,91.42
25,,,22.88,91.39
25,,,22.88,91.36
25,neg,1,22.88,91.33
25,neg,1,22.88,91.3
25,neg,1,22.88,91.27
25,neg,1,22.88,91.24
25,neg,1,22.88,91.21
25,neg,1,22.88,91.18
25,neg,1,22.88,91.15
25,neg,1,22.88,91.12
25,neg,1,22.88,91.09
25,neg,1,22.88,91.06
25,neg,1,22.88,91.03
25,neg,1,22.88,91
25,neg,1,22.88,90.97
25,neg,1,22.88,90.94
25,neg,1,22.88,90.91
25,neg,1,22.88,90.88
25,neg,1,22.88,90.85
25,neg,1,22.88,90.82
25,neg,1,22.88,90.79
25,,,22.88,90.76
25,,,22.88,90.73
25,,,22.88,90.7
25,,,22.88,90.67
25,,,22.88,90.64
25,,,22.88,90.61
25,,,22.88,90.58
25,,,22.88,90.55
25,,,22.88,90.52
25,,,22.88,90.49
25,,,22.88,90.46
25,,,22.88,90.43
25,,,22.88,90.4
25,,,22.88,90.37
25,,,22.88,90.34
25,,,22.88,90.31
25,,,22.88,90.28
25,,,22.88,90.25
25,,,22.88,90.22
25,,,22.88,90.19
25,,,22.88,90.16
25,,,22.88,90.13
25,,,22.88,90.1
25,,,22.88,90.07
25,,,22.88,90.04
25,,,22.88,90.01
25,,,22.88,89.98
25,,,22.88,89.95
25,,,22.88,89.92
25,,,22.88,89.89
25,,,22.88,89.86
25,,,22.88,89.83
25,,,22.88,89.8
25,,,22.88,89.77
25,,,22.88,89.74
26,neg,0,22.88,89.71
26,neg,1,22.88,89.68
26,pos,1,22.88,89.65
26,neg,1,22.88,89.62
26,pos,1,22.88,89.59
26,neg,1,22.88,89.56
26,pos,0,22.88,89.53
26,pos,1,22.88,89.5
26,neg,1,22.88,89.47
26,neg,1,22.88,89.44
26,neg,1,22.88,89.41
26,neg,1,22.88,89.38
26,neg,1,22.88,89.35
26,neg,0,22.88,89.32
26,neg,0,22.88,89.29
26,neg,1,22.88,89.26
26,pos,1,22.88,89.23
26,neg,1,22.88,89.2
26,neg,1,22.88,89.17
26,neg,1,22.88,89.14
26,neg,1,22.88,89.11
26,neg,1,22.88,89.08
26,neg,1,22.88,89.05
26,neg,1,22.88,89.02
26,neg,1,22.88,88.99
26,neg,1,22.88,88.96
26,neg,1,22.88,88.93
26,neg,1,22.88,88.9
26,neg,1,22.88,88.87
26,neg,1,22.88,88.84
26,neg,1,22.88,88.81
26,neg,1,22.88,88.78
26,neg,1,22.88,88.75
26,neg,1,22.88,88.72
26,neg,1,22.88,88.69
26,neg,1,22.88,88.66
26,pos,1,22.88,88.63
26,neg,1,22.88,88.6
26,pos,0,22.88,88.57
26,pos,1,22.88,88.54
26,neg,0,22.88,88.51
26,pos,1,22.92,91.6
26,neg,1,22.92,91.57
26,neg,1,22.92,91.54
26,neg,1,22.92,91.51
26,neg,1,22.92,91.48
26,neg,1,22.92,91.45
26,neg,1,22.92,91.42
26,neg,1,22.92,91.39
26,neg,1,22.92,91.36
27,neg,1,22.92,91.33
27,neg,1,22.92,91.3
27,neg,1,22.92,91.27
27,neg,1,22.92,91.24
27,neg,1,22.92,91.21
27,pos,1,22.92,91.18
27,pos,1,22.92,91.15
27,neg,1,22.92,91.12
27,neg,0,22.92,91.09
27,neg,1,22.92,91.06
27,neg,1,22.92,91.03
27,neg,1,22.92,91
27,pos,1,22.92,90.97
27,pos,1,22.92,90.94
27,neg,1,22.92,90.91
27,neg,1,22.92,90.88
27,neg,1,22.92,90.85
27,pos,1,22.92,90.82
27,pos,1,22.92,90.79
27,neg,1,22.92,90.76
27,pos,0,22.92,90.73
27,neg,1,22.92,90.7
27,pos,0,22.92,90.67
27,pos,1,22.92,90.64
27,neg,1,22.92,90.61
27,pos,0,22.92,90.58
27,pos,1,22.92,90.55
27,pos,1,22.92,90.52
27,neg,1,22.92,90.49
27,neg,1,22.92,90.46
27,neg,1,22.92,90.43
27,pos,1,22.92,90.4
27,pos,1,22.92,90.37
27,neg,1,22.92,90.34
27,neg,1,22.92,90.31
27,neg,1,22.92,90.28
27,neg,1,22.92,90.25
27,neg,1,22.92,90.22
27,neg,1,22.92,90.19
27,neg,1,22.92,90.16
27,pos,0,22.92,90.13
27,neg,1,22.92,90.1
27,neg,1,22.92,90.07
27,neg,1,22.92,90.04
27,neg,1,22.92,90.01
27,neg,1,22.92,89.98
27,pos,1,22.92,89.95
27,neg,1,22.92,89.92
27,neg,1,22.92,89.89
27,neg,1,22.92,89.86
27,neg,1,22.92,89.83
27,neg,1,22.92,89.8
27,neg,1,22.92,89.77
27,neg,1,22.92,89.74
27,neg,1,22.92,89.71
27,pos,1,22.92,89.68
27,neg,1,22.92,89.65
27,neg,1,22.92,89.62
27,neg,1,22.92,89.59
27,neg,1,22.92,89.56
27,neg,1,22.92,89.53
27,neg,1,22.92,89.5
27,pos,1,22.92,89.47
27,neg,1,22.92,89.44
27,neg,1,22.92,89.41
27,neg,1,22.92,89.38
27,neg,1,22.92,89.35
27,neg,1,22.92,89.32
27,neg,1,22.92,89.29
27,neg,1,22.92,89.26
27,pos,0,22.92,89.23
27,neg,1,22.92,89.2
27,pos,0,22.92,89.17
27,pos,1,22.92,89.14
27,neg,1,22.92,89.11
27,neg,1,22.92,89.08
27,neg,1,22.92,89.05
27,neg,1,22.92,89.02
27,neg,1,22.92,88.99
27,neg,1,22.92,88.96
27,neg,1,22.92,88.93
27,neg,1,22.92,88.9
27,pos,1,22.92,88.87
27,neg,1,22.92,88.84
27,neg,0,22.92,88.81
27,pos,1,22.92,88.78
27,pos,0,22.92,88.75
27,neg,1,22.92,88.72
27,neg,1,22.92,88.69
27,neg,1,22.92,88.66
27,pos,0,22.92,88.63
27,pos,0,22.92,88.6
27,neg,1,22.92,88.57
27,pos,1,22.92,88.54
27,neg,1,22.92,88.51
27,pos,1,22.96,91.6
27,neg,1,22.96,91.57
27,neg,1,22.96,91.54
27,neg,1,22.96,91.51
27,neg,1,22.96,91.48
27,neg,1,22.96,91.45
27,neg,1,22.96,91.42
27,neg,1,22.96,91.39
27,neg,1,22.96,91.36
27,neg,1,22.96,91.33
27,neg,1,22.96,91.3
27,neg,0,22.96,91.27
27,pos,1,22.96,91.24
27,neg,1,22.96,91.21
27,neg,1,22.96,91.18
27,neg,0,22.96,91.15
27,neg,1,22.96,91.12
27,neg,1,22.96,91.09
27,neg,1,22.96,91.06
27,neg,1,22.96,91.03
27,neg,1,22.96,91
27,neg,1,22.96,90.97
27,pos,1,22.96,90.94
27,neg,1,22.96,90.91
27,neg,1,22.96,90.88
27,neg,1,22.96,90.85
27,neg,1,22.96,90.82
27,neg,1,22.96,90.79
27,neg,1,22.96,90.76
27,neg,1,22.96,90.73
27,neg,1,22.96,90.7
27,neg,1,22.96,90.67
27,neg,1,22.96,90.64
27,neg,1,22.96,90.61
27,neg,1,22.96,90.58
27,neg,1,22.96,90.55
27,pos,1,22.96,90.52
27,neg,1,22.96,90.49
27,pos,1,22.96,90.46
27,neg,1,22.96,90.43
27,neg,1,22.96,90.4
27,neg,1,22.96,90.37
27,pos,0,22.96,90.34
27,neg,1,22.96,90.31
27,neg,1,22.96,90.28
27,pos,1,22.96,90.25
27,neg,1,22.96,90.22
27,neg,1,22.96,90.19
27,neg,1,22.96,90.16
27,pos,1,22.96,90.13
27,neg,1,22.96,90.1
27,neg,1,22.96,90.07
27,neg,1,22.96,90.04
27,neg,1,22.96,90.01
27,neg,1,22.96,89.98
27,neg,1,22.96,89.95
27,neg,1,22.96,89.92
27,neg,1,22.96,89.89
27,neg,1,22.96,89.86
27,neg,1,22.96,89.83
27,neg,1,22.96,89.8
27,neg,0,22.96,89.77
27,pos,1,22.96,89.74
27,pos,1,22.96,89.71
27,neg,1,22.96,89.68
27,neg,1,22.96,89.65
27,neg,1,22.96,89.62
27,pos,0,22.96,89.59
27,neg,1,22.96,89.56
27,neg,1,22.96,89.53
27,pos,1,22.96,89.5
27,neg,1,22.96,89.47
27,pos,1,22.96,89.44
27,neg,1,22.96,89.41
27,neg,1,22.96,89.38
27,neg,1,22.96,89.35
27,neg,1,22.96,89.32
27,pos,1,22.96,89.29
27,neg,1,22.96,89.26
27,neg,1,22.96,89.23
27,neg,1,22.96,89.2
27,neg,1,22.96,89.17
27,pos,1,22.96,89.14
27,pos,1,22.96,89.11
27,neg,1,22.96,89.08
27,neg,1,22.96,89.05
27,neg,1,22.96,89.02
27,neg,1,22.96,88.99
27,neg,1,22.96,88.96
27,pos,1,22.96,88.93
27,neg,1,22.96,88.9
27,pos,1,22.96,88.87
27,pos,1,22.96,88.84
27,neg,1,22.96,88.81
27,neg,1,22.96,88.78
27,neg,1,22.96,88.75
27,neg,1,22.96,88.72
27,pos,1,22.96,88.69
27,neg,1,22.96,88.66
27,neg,1,22.96,88.63
27,neg,1,22.96,88.6
27,neg,1,22.96,88.57
27,neg,1,22.96,88.54
27,neg,1,22.96,88.51
27,neg,1,23,91.6
27,neg,1,23,91.57
27,neg,1,23,91.54
27,pos,1,23,91.51
27,pos,0,23,91.48
27,neg,1,23,91.45
27,neg,1,23,91.42
27,neg,1,23,91.39
27,neg,1,23,91.36
27,pos,1,23,91.33
27,neg,1,23,91.3
27,pos,1,23,91.27
27,pos,1,23,91.24
27,neg,1,23,91.21
27,neg,1,23,91.18
27,neg,1,23,91.15
27,neg,1,23,91.12
27,neg,1,23,91.09
27,neg,1,23,91.06
27,neg,1,23,91.03
27,neg,1,23,91
27,pos,1,23,90.97
27,neg,1,23,90.94
27,neg,1,23,90.91
27,neg,1,23,90.88
27,neg,1,23,90.85
27,neg,1,23,90.82
27,neg,1,23,90.79
27,neg,1,23,90.76
27,neg,1,23,90.73
27,neg,1,23,90.7
27,neg,1,23,90.67
27,neg,1,23,90.64
27,neg,1,23,90.61
27,neg,1,23,90.58
27,neg,1,23,90.55
27,neg,1,23,90.52
27,neg,1,23,90.49
27,neg,1,23,90.46
27,neg,1,23,90.43
27,neg,1,23,90.4
27,neg,1,23,90.37
27,neg,1,23,90.34
27,neg,1,23,90.31
27,neg,1,23,90.28
27,neg,1,23,90.25
27,neg,1,23,90.22
27,neg,1,23,90.19
27,neg,1,23,90.16
27,neg,1,23,90.13
27,neg,1,23,90.1
27,neg,1,23,90.07
27,pos,1,23,90.04
27,neg,1,23,90.01
27,pos,1,23,89.98
27,neg,1,23,89.95
27,neg,1,23,89.92
27,neg,1,23,89.89
27,neg,1,23,89.86
27,neg,1,23,89.83
27,neg,1,23,89.8
27,neg,1,23,89.77
27,neg,1,23,89.74
27,neg,1,23,89.71
27,neg,1,23,89.68
27,neg,1,23,89.65
27,neg,1,23,89.62
27,neg,1,23,89.59
27,neg,1,23,89.56
27,neg,1,23,89.53
27,neg,1,23,89.5
27,neg,1,23,89.47
27,neg,1,23,89.44
27,neg,1,23,89.41
27,neg,1,23,89.38
27,pos,1,23,89.35
27,neg,1,23,89.32
27,pos,1,23,89.29
27,neg,1,23,89.26
27,neg,1,23,89.23
27,neg,1,23,89.2
27,pos,0,23,89.17
27,neg,1,23,89.14
27,neg,0,23,89.11
27,neg,1,23,89.08
27,neg,1,23,89.05
27,neg,1,23,89.02
27,neg,0,23,88.99
27,neg,1,23,88.96
27,neg,1,23,88.93
27,neg,1,23,88.9
27,neg,1,23,88.87
27,neg,1,23,88.84
27,neg,1,23,88.81
27,neg,1,23,88.78
27,neg,1,23,88.75
27,neg,1,23,88.72
27,neg,1,23,88.69
27,neg,1,23,88.66
27,neg,1,23,88.63
27,neg,1,23,88.6
27,neg,1,23,88.57
27,neg,1,23,88.54
27,neg,1,23,88.51
27,neg,1,23.04,91.6
27,pos,0,23.04,91.57
27,neg,1,23.04,91.54
27,neg,1,23.04,91.51
27,neg,1,23.04,91.48
27,neg,1,23.04,91.45
27,neg,1,23.04,91.42
27,neg,1,23.04,91.39
27,neg,1,23.04,91.36
27,neg,1,23.04,91.33
27,neg,1,23.04,91.3
27,pos,1,23.04,91.27
27,neg,1,23.04,91.24
27,pos,1,23.04,91.21
27,neg,1,23.04,91.18
27,pos,1,23.04,91.15
27,neg,1,23.04,91.12
27,pos,1,23.04,91.09
27,neg,1,23.04,91.06
27,neg,1,23.04,91.03
27,pos,1,23.04,91
27,neg,1,23.04,90.97
27,pos,1,23.04,90.94
27,neg,1,23.04,90.91
27,neg,1,23.04,90.88
27,neg,1,23.04,90.85
27,neg,1,23.04,90.82
27,neg,1,23.04,90.79
27,pos,1,23.04,90.76
27,neg,1,23.04,90.73
27,pos,1,23.04,90.7
27,neg,1,23.04,90.67
27,neg,1,23.04,90.64
27,neg,1,23.04,90.61
27,neg,1,23.04,90.58
27,pos,1,23.04,90.55
27,neg,1,23.04,90.52
27,pos,1,23.04,90.49
27,pos,0,23.04,90.46
27,neg,1,23.04,90.43
27,neg,1,23.04,90.4
27,neg,1,23.04,90.37
27,pos,1,23.04,90.34
27,neg,1,23.04,90.31
27,pos,1,23.04,90.28
27,neg,1,23.04,90.25
27,neg,1,23.04,90.22
27,neg,1,23.04,90.19
27,pos,1,23.04,90.16
27,neg,1,23.04,90.13
27,neg,1,23.04,90.1
27,neg,1,23.04,90.07
27,pos,1,23.04,90.04
27,neg,1,23.04,90.01
27,neg,1,23.04,89.98
27,neg,1,23.04,89.95
27,neg,1,23.04,89.92
27,neg,1,23.04,89.89
27,neg,1,23.04,89.86
27,neg,1,23.04,89.83
27,neg,1,23.04,89.8
27,neg,1,23.04,89.77
27,neg,1,23.04,89.74
27,neg,1,23.04,89.71
27,pos,1,23.04,89.68
27,neg,1,23.04,89.65
27,neg,1,23.04,89.62
27,neg,1,23.04,89.59
27,neg,1,23.04,89.56
27,neg,1,23.04,89.53
27,neg,1,23.04,89.5
27,neg,1,23.04,89.47
27,neg,1,23.04,89.44
27,neg,1,23.04,89.41
27,neg,1,23.04,89.38
27,neg,1,23.04,89.35
27,neg,1,23.04,89.32
27,neg,1,23.04,89.29
27,neg,1,23.04,89.26
27,neg,1,23.04,89.23
27,neg,1,23.04,89.2
27,neg,1,23.04,89.17
27,neg,1,23.04,89.14
27,neg,1,23.04,89.11
27,neg,1,23.04,89.08
27,neg,1,23.04,89.05
27,neg,1,23.04,89.02
27,neg,1,23.04,88.99
27,neg,1,23.04,88.96
27,pos,1,23.04,88.93
27,neg,1,23.04,88.9
27,neg,1,23.04,88.87
27,neg,1,23.04,88.84
27,neg,1,23.04,88.81
27,neg,1,23.04,88.78
27,neg,1,23.04,88.75
27,neg,1,23.04,88.72
27,pos,1,23.04,88.69
27,neg,1,23.04,88.66
27,neg,1,23.04,88.63
27,neg,1,23.04,88.6
27,neg,1,23.04,88.57
27,neg,1,23.04,88.54
27,neg,1,23.04,88.51
27,neg,1,23.08,91.6
27,neg,1,23.08,91.57
27,neg,1,23.08,91.54
27,neg,1,23.08,91.51
27,neg,1,23.08,91.48
27,neg,1,23.08,91.45
27,neg,1,23.08,91.42
27,neg,1,23.08,91.39
27,neg,1,23.08,91.36
27,neg,1,23.08,91.33
27,neg,1,23.08,91.3
27,neg,1,23.08,91.27
28,pos,1,23.08,91.24
28,neg,1,23.08,91.21
28,,,23.08,91.18
28,pos,1,23.08,91.15
28,neg,1,23.08,91.12
28,pos,1,23.08,91.09
28,neg,1,23.08,91.06
28,neg,1,23.08,91.03
28,neg,1,23.08,91
28,neg,1,23.08,90.97
28,neg,1,23.08,90.94
28,neg,1,23.08,90.91
28,neg,1,23.08,90.88
28,neg,1,23.08,90.85
28,neg,1,23.08,90.82
28,neg,1,23.08,90.79
28,neg,1,23.08,90.76
28,neg,1,23.08,90.73
28,neg,1,23.08,90.7
28,neg,1,23.08,90.67
28,neg,1,23.08,90.64
28,neg,1,23.08,90.61
28,neg,1,23.08,90.58
28,neg,1,23.08,90.55
28,neg,1,23.08,90.52
28,pos,1,23.08,90.49
28,neg,1,23.08,90.46
28,,,23.08,90.43
28,,,23.08,90.4
28,,,23.08,90.37
28,,,23.08,90.34
28,,,23.08,90.31
28,,,23.08,90.28
28,,,23.08,90.25
28,,,23.08,90.22
28,,,23.08,90.19
28,,,23.08,90.16
28,,,23.08,90.13
28,,,23.08,90.1
29,neg,1,23.08,90.07
29,neg,1,23.08,90.04
29,neg,1,23.08,90.01
29,neg,1,23.08,89.98
29,neg,1,23.08,89.95
29,neg,0,23.08,89.92
29,neg,1,23.08,89.89
29,neg,1,23.08,89.86
29,neg,1,23.08,89.83
29,neg,0,23.08,89.8
29,neg,1,23.08,89.77
29,neg,1,23.08,89.74
29,pos,1,23.08,89.71
29,neg,1,23.08,89.68
29,neg,1,23.08,89.65
29,pos,0,23.08,89.62
29,neg,1,23.08,89.59
29,neg,1,23.08,89.56
29,neg,1,23.08,89.53
29,neg,1,23.08,89.5
29,neg,1,23.08,89.47
29,neg,1,23.08,89.44
29,neg,1,23.08,89.41
29,neg,1,23.08,89.38
29,pos,1,23.08,89.35
29,neg,1,23.08,89.32
29,neg,1,23.08,89.29
29,neg,0,23.08,89.26
29,neg,1,23.08,89.23
29,neg,1,23.08,89.2
29,pos,1,23.08,89.17
29,neg,1,23.08,89.14
29,neg,1,23.08,89.11
29,pos,0,23.08,89.08
29,neg,1,23.08,89.05
29,,,23.08,89.02
